title,price,brand,source,link,image,search_query,page,is_gaming,date_scraped
"Hp PC Portable EliteBook 820 G3 Core i5 6Gén -13"" RAM 16Go 256 SSD -Remis a Neuf",430000,Hp,Jumia,https://www.jumia.ma/pc-portable-elitebook-820-g3-i5-6eme-generation-16go-ram-256go-ssd-remis-a-neuf-qwerty-hp-mpg1413109.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/503735/1.jpg?1711,hp,7,False,2026-04-18 13:13:34
Hp Elitebook 840 G4 i5 7ÉME GÉNÉRATION 8G/256G SSD - Remis à neuf,390000,Hp,Jumia,https://www.jumia.ma/hp-elitebook-840-g4-i5-7eme-generation-8g256g-ssd-remis-a-neuf-62061758.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/716026/1.jpg?7686,hp,8,False,2026-04-18 13:13:39
Pc HP ProBook 440 G10 - Intel Core i5-1335U - 16GB - SSD 256 GB - 14-inch LED Full HD - Remis à Neuf,570000,Pc,Jumia,https://www.jumia.ma/pc-hp-probook-440-g10-intel-core-i5-1335u-16gb-ssd-256-gb-14-inch-led-full-hd-remis-a-neuf-67529306.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/392576/1.jpg?4592,hp,8,False,2026-04-18 13:13:39
"Hp Ordinateur Portable EliteBook 820 - 12.5"" - 16GB + 256 - Intel Core i5 6ème Génération - Windows - Remis à neuf",299900,Hp,Jumia,https://www.jumia.ma/hp-ordinateur-portable-elitebook-820-12.5-16gb-256-intel-core-i5-6eme-generation-windows-remis-a-neuf-41246561.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/564214/1.jpg?4474,hp,8,False,2026-04-18 13:13:39
Hp ThinkPad T470 - Core i5 6ème Génération - 8 Go RAM - 256 Go SSD - Remis à Neuf,750000,Hp,Jumia,https://www.jumia.ma/hp-thinkpad-t470-core-i5-6eme-generation-8-go-ram-256-go-ssd-remis-a-neuf-50632288.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/223605/1.jpg?1163,hp,8,False,2026-04-18 13:13:39
"Hp PC Portable HP Probook 640 G1 Core i3 4eme 320Gb 4GB RAM 14"" remis a neuf",232700,Hp,Jumia,https://www.jumia.ma/pc-portable-hp-probook-640-g1-core-i3-4eme-320gb-4gb-ram-14-remis-a-neuf-hp-mpg1444226.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/849823/1.jpg?7700,hp,9,False,2026-04-18 13:13:42
"Pc HP Elitebook 840 G3 - Intel Core i5 - 8Go RAM -ssd 256Go  - 14"" HD - (Remis à Neuf)",220000,Pc,Jumia,https://www.jumia.ma/pc-hp-elitebook-840-g3-intel-core-i5-8go-ram-ssd-256go-14-hd-remis-a-neuf-67272676.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/627276/1.jpg?7308,hp,10,False,2026-04-18 13:13:46
Hp EliteBook 820 G2 – 13” – Core i5 5300U – 8GB RAM – 128GB SSD (Remis à neuf),430000,Hp,Jumia,https://www.jumia.ma/pc-portable-probook-640-g1-core-i3-4eme-generation-ssd128gb-ram-4gb-remis-a-neuf-hp-mpg1413143.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/935833/1.jpg?6535,hp,11,False,2026-04-18 13:13:50
Hp PC Gamer - 16GB RAM - SSD 256GB + 500GB - Radeon RX 520 2GB - Gaming léger GTA V & Fortnite,139900,Hp,Jumia,https://www.jumia.ma/hp-pc-gamer-16gb-ram-ssd-256gb-500gb-radeon-rx-520-2gb-gaming-leger-gta-v-fortnite-67640588.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/504676/1.jpg?5950,hp,22,True,2026-04-18 13:14:23
Hp PC BUREAU PRODESK 600 G3-Intel Core i5 6ème génération -8Go -256 Go SSD -Remis à neuf,134000,Hp,Jumia,https://www.jumia.ma/hp-pc-bureau-prodesk-600-g3-intel-core-i5-6eme-generation-8go-256-go-ssd-remis-a-neuf-67073436.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/437076/1.jpg?6371,hp,23,False,2026-04-18 13:14:27
Hp Ordinateur de bureau 600 G2 i3 6e Gén 8 Go - 500 Go [REMIS A NEUF],74900,Hp,Jumia,https://www.jumia.ma/ordinateur-de-bureau-600-g2-i3-6e-gen-8-go-500-go-remis-a-neuf-hp-mpg1538117.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/312456/1.jpg?9864,hp,24,False,2026-04-18 13:14:29
Hp Mini PC Elite Slice Intel® Core™ i5 i5-7500T 8 Go DDR4-SDRAM 128 Go Windows 10 Pro,169000,Hp,Jumia,https://www.jumia.ma/hp-mini-pc-elite-slice-intelr-coretm-i5-i5-7500t-8-go-ddr4-sdram-128-go-windows-10-pro-67604436.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/440676/1.jpg?5996,hp,24,False,2026-04-18 13:14:29
Hp PC Portable ELITEBOOK 840 G7 -10310U- 10EME GENERATION -INTEL CORE I5-10éme -16GB- 512GB SSD- FHD - Remis à neuf,430000,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-840-g7-10310u-10eme-generation-intel-core-i5-10eme-16gb-512gb-ssd-fhd-remis-a-neuf-67163842.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/836176/1.jpg?1362,hp,24,False,2026-04-18 13:14:29
Hp Pc Portable EliteBook 840 G8 i5- 11éme Génération RAM 16Go DDR4 256Gb SSD QWERTY - REMIS A NEUF,375000,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-840-g8-i5-11eme-generation-ram-16go-ddr4-256gb-ssd-qwerty-remis-a-neuf-67386169.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/168376/1.jpg?6371,hp,24,False,2026-04-18 13:14:29
